batch_size,learning_rate,momentum,time,loss_train,acc_train,loss_validate,acc_validate
100,0.001,0.9,46.659876346588135,"[1.2687259443097407, 0.7131350892707798, 0.5893068027867563, 0.5293537500296556, 0.4925705948539804, 0.46710675411407776, 0.44819118031562527, 0.4334113423378708, 0.4214352794103568, 0.4114799126134452, 0.40301513556311097, 0.3957061086724218, 0.3893517301832561, 0.3837125495103762, 0.3786730330957209, 0.37410098023058325, 0.3700141606502158, 0.3662410405022571, 0.3627954671767456, 0.359589352048175, 0.35666320596342266, 0.3539264838995831, 0.35135353601315944, 0.3489602317161039, 0.3467132310991664, 0.34460816076610296, 0.3425944751685675, 0.34073527272321164, 0.3389495464284025, 0.33724057315699857, 0.3356207195775003, 0.3340835783478669, 0.33260961358644914, 0.33119322283533137, 0.3298547880011206, 0.3285898114594812, 0.32731979343343637, 0.32613437542117674, 0.32501766432380136, 0.3238914798994866, 0.32285375842832775, 0.32182372219468064, 0.3208401651397602, 0.3199096767393216, 0.3189636369035461, 0.3180458516089229, 0.3172580127570903, 0.3164074057999991, 0.3155662002546772, 0.31480146878551113]","[0.6669272727272727, 0.8292727272727273, 0.8522181818181819, 0.8639090909090908, 0.8718363636363637, 0.8771454545454546, 0.8805999999999999, 0.8834545454545454, 0.8859090909090909, 0.8878727272727273, 0.8902545454545455, 0.8918909090909091, 0.8933818181818182, 0.8948909090909091, 0.8957272727272727, 0.897, 0.8980363636363637, 0.8985090909090909, 0.899290909090909, 0.9004181818181819, 0.9010545454545454, 0.901290909090909, 0.902, 0.9026363636363636, 0.903090909090909, 0.9039454545454547, 0.9042545454545455, 0.9049090909090909, 0.9053454545454547, 0.9057818181818181, 0.9062909090909091, 0.9068181818181819, 0.9071090909090909, 0.9077090909090909, 0.9082363636363637, 0.9085636363636364, 0.9088545454545455, 0.9092545454545454, 0.9098181818181819, 0.9097454545454545, 0.9104545454545454, 0.9106909090909091, 0.9109090909090909, 0.9114727272727273, 0.911690909090909, 0.9119454545454544, 0.912, 0.9122, 0.912909090909091, 0.9129636363636363]",0.2518834534567228,0.9304000000000001
100,0.001,0.99,46.500492095947266,"[0.66174275614652, 0.36621660717451754, 0.3394366663734439, 0.324932580181303, 0.31547615079259655, 0.3086903784371948, 0.30310670463119394, 0.2991190506771012, 0.2950642669830647, 0.2927326937523609, 0.2896820922758103, 0.2869925355797138, 0.2850600928283654, 0.28308768667606365, 0.28168004808728997, 0.28025161351361333, 0.2785109748144515, 0.27726633776375786, 0.2760346516901729, 0.2748284475557496, 0.2741530694898101, 0.27273098919307875, 0.27252281160680036, 0.27133736337753944, 0.27017053379429257, 0.269650323648845, 0.26945339893858444, 0.2679174964613343, 0.26768717040015, 0.26671942423261136, 0.2663018206839422, 0.26564307877269944, 0.2651099236538095, 0.2644041160984043, 0.26413050837022434, 0.26351256466766027, 0.2629005696607604, 0.26242737239509906, 0.26194719202802835, 0.2615384010129978, 0.26098774827995325, 0.2607635417509591, 0.260271939036952, 0.2598617893300165, 0.25978672816092685, 0.2591416562798989, 0.2584380592019713, 0.25833537949579255, 0.25810232410222883, 0.2575183886805178]","[0.8054545454545454, 0.8955454545454546, 0.9042181818181818, 0.9089636363636364, 0.9116, 0.9142727272727272, 0.9159454545454546, 0.9163272727272728, 0.9176181818181819, 0.9183636363636364, 0.9189818181818182, 0.9199636363636363, 0.9207818181818181, 0.9214363636363636, 0.9213454545454546, 0.9215818181818182, 0.9225272727272728, 0.9226181818181819, 0.923490909090909, 0.9236727272727272, 0.9236000000000001, 0.9238545454545455, 0.924, 0.9242545454545454, 0.9244181818181818, 0.9251272727272728, 0.9251272727272726, 0.9257818181818182, 0.9255454545454546, 0.9255636363636364, 0.9256545454545456, 0.9264727272727272, 0.9264545454545455, 0.9264181818181819, 0.9263818181818182, 0.9273090909090909, 0.9270181818181819, 0.9274545454545454, 0.9269454545454545, 0.9277818181818183, 0.9277636363636363, 0.9279818181818181, 0.9283454545454546, 0.9286, 0.9281636363636364, 0.9279090909090909, 0.9281636363636364, 0.9279636363636364, 0.928509090909091, 0.9287090909090908]",0.22000943295683126,0.9424000000000001
100,0.011,0.01,46.653191804885864,"[2.40899906211984, 2.340868659090456, 2.2759063057708406, 2.213922075313604, 2.154759936309139, 2.0982913909106538, 2.044396275925887, 1.9929769970623312, 1.9439355999777614, 1.897169028834753, 1.8525786647103595, 1.8100661654910353, 1.769534717037692, 1.730885835652802, 1.6940205436427098, 1.6588455466426641, 1.625270471345712, 1.593210004644777, 1.562580494886183, 1.533305298463674, 1.505309226970273, 1.478522976206051, 1.4528799313555807, 1.4283190541841144, 1.4047821183086968, 1.382213836489165, 1.3605626488565725, 1.3397796426698236, 1.3198201615972267, 1.300639441430437, 1.282197682562611, 1.2644572332844763, 1.247382012338981, 1.2309386541798768, 1.215093956745019, 1.19981930389272, 1.185086747361744, 1.1708698787308678, 1.1571425351831273, 1.1438818944940654, 1.13106630711996, 1.1186739937204302, 1.1066849487239263, 1.0950818283536699, 1.0838464687356588, 1.0729621431102696, 1.0624139740202077, 1.0521855579969286, 1.042263543689565, 1.0326356106168364]","[0.12741818181818182, 0.14543636363636364, 0.1656, 0.18809090909090906, 0.21469090909090913, 0.24876363636363635, 0.2890545454545455, 0.3300909090909091, 0.3715272727272727, 0.4091818181818182, 0.4435454545454545, 0.4742727272727273, 0.5004363636363637, 0.5246, 0.5446909090909091, 0.5632363636363635, 0.5798727272727274, 0.5951272727272728, 0.6079454545454546, 0.6206, 0.6325818181818181, 0.6421272727272728, 0.6516727272727272, 0.6601454545454545, 0.6694545454545455, 0.6770727272727273, 0.6843454545454545, 0.6913636363636364, 0.6976909090909091, 0.7039272727272727, 0.7092727272727273, 0.7144909090909091, 0.7196181818181818, 0.7245636363636363, 0.7292363636363636, 0.7330363636363636, 0.7369454545454546, 0.7406545454545455, 0.7445999999999999, 0.748090909090909, 0.7510363636363637, 0.7541272727272726, 0.7566727272727273, 0.7598909090909091, 0.7626545454545455, 0.7653818181818183, 0.7676909090909091, 0.77, 0.7723454545454546, 0.7745636363636363]",0.9517395311551294,0.8186
100,0.011,0.1,46.15399789810181,"[2.0082776106169784, 1.5701920067288393, 1.3097513106831338, 1.1400234080749396, 1.0227046126286645, 0.9373202189254041, 0.8724798134790388, 0.8215124430707298, 0.7803125231188125, 0.7462390032048102, 0.7175204817915842, 0.6929584767123176, 0.6716677963826229, 0.6529953846820535, 0.6364665741172527, 0.6217053897534147, 0.608440960925194, 0.596429091259558, 0.5854954858402563, 0.575492015814166, 0.5663000863326576, 0.5578107105413787, 0.549942990365004, 0.5426285249209174, 0.5358038472854504, 0.5294210509430579, 0.5234276685553522, 0.5178013496610235, 0.5124896725310145, 0.5074731546422784, 0.5027264576089693, 0.4982227264668465, 0.49394353425152854, 0.48987811672341464, 0.4859990210751813, 0.48229371712215485, 0.47875809977018247, 0.47537216240526503, 0.47212483381756865, 0.4690129831970091, 0.4660214038638785, 0.46314718734268523, 0.46038362622008205, 0.4577217742544414, 0.455150323571963, 0.4526716650842459, 0.45027902633993455, 0.44796638109663967, 0.4457281748104504, 0.4435616626902244]","[0.32225454545454546, 0.6040000000000001, 0.6987818181818182, 0.7456363636363637, 0.772690909090909, 0.7905636363636364, 0.8042181818181819, 0.8147636363636364, 0.821909090909091, 0.8276727272727273, 0.8321636363636364, 0.8367818181818182, 0.8405454545454547, 0.8434727272727273, 0.846309090909091, 0.848709090909091, 0.8507636363636364, 0.8530363636363636, 0.855090909090909, 0.8570545454545454, 0.8589272727272728, 0.8603636363636363, 0.8616181818181818, 0.8630545454545454, 0.8641636363636362, 0.8653090909090908, 0.8663636363636363, 0.8676, 0.8683636363636364, 0.8691636363636364, 0.8700909090909091, 0.8709454545454545, 0.8717454545454545, 0.8727636363636363, 0.8734363636363636, 0.8742363636363636, 0.8749818181818182, 0.8756545454545455, 0.8762181818181818, 0.8768, 0.8774727272727273, 0.8782181818181818, 0.8787272727272728, 0.8792727272727273, 0.8798909090909091, 0.8803636363636365, 0.8809090909090909, 0.8815818181818182, 0.882090909090909, 0.8827272727272727]",0.3552873892167643,0.9122
100,0.011,0.2,46.72629189491272,"[1.828605130610456, 1.20609369746462, 0.9520593979255496, 0.8191736411086877, 0.7370916571304088, 0.6808368129791051, 0.6395062543244252, 0.6076616802043976, 0.5822251400968232, 0.5613420583741521, 0.5438383873290665, 0.5289041393332029, 0.515972370631748, 0.5046363023498791, 0.49459329937673013, 0.48563394042495445, 0.4775600297272391, 0.47026218117865454, 0.46359356869715157, 0.45748450749633485, 0.4518562563098465, 0.4466632400957896, 0.441836371385583, 0.43734120483492606, 0.43313364213317157, 0.4291938403638604, 0.4254813322246687, 0.4219961147580222, 0.4187055545954924, 0.4155873299564789, 0.41262909908030715, 0.4098171404733099, 0.40714143431534355, 0.404593821140031, 0.40216317029879023, 0.3998318717173216, 0.39761162783545023, 0.3954728649428296, 0.393418545670456, 0.3914692877404063, 0.38956059815399136, 0.3877527717570124, 0.38599487248255615, 0.38429796541403294, 0.3826646842709458, 0.38108353244093474, 0.3795526122925771, 0.37807471717709423, 0.37664178249658253, 0.37525659730554056]","[0.40850909090909093, 0.7223090909090909, 0.785290909090909, 0.8112181818181817, 0.8274, 0.8379636363636364, 0.8457454545454545, 0.8504545454545455, 0.8551090909090909, 0.8594545454545455, 0.8623454545454546, 0.8648545454545454, 0.8675818181818182, 0.8691454545454544, 0.8712, 0.8732363636363636, 0.8747818181818182, 0.8763454545454545, 0.8779454545454546, 0.8794727272727273, 0.8807454545454545, 0.8815999999999999, 0.8827818181818182, 0.8834545454545454, 0.8843636363636365, 0.8849272727272728, 0.8857272727272727, 0.8865272727272727, 0.8868727272727274, 0.8873272727272726, 0.888109090909091, 0.8883272727272729, 0.8890727272727272, 0.8896727272727274, 0.8901818181818182, 0.8905636363636364, 0.8911636363636364, 0.8915454545454546, 0.8921636363636364, 0.8926, 0.8929272727272728, 0.8934727272727273, 0.8938909090909092, 0.8945090909090909, 0.8948, 0.8951272727272728, 0.8954363636363637, 0.8959272727272727, 0.8962727272727273, 0.8965818181818181]",0.2952298488886469,0.9252000000000001
100,0.011,0.3,47.52426195144653,"[1.5551010325999335, 0.9406394266493544, 0.7505174206684441, 0.6571206077299544, 0.600342351288862, 0.5615059279226318, 0.532920875255316, 0.5108032598337571, 0.49303354589420234, 0.4784196927624058, 0.4660181307512408, 0.45555362721920406, 0.4463237055043204, 0.438243470691458, 0.4310531122837619, 0.42462335257274325, 0.41877169215427235, 0.4135152662664267, 0.4086872433499124, 0.40423094738624027, 0.4001192087641464, 0.39631122902633226, 0.3927638575127132, 0.3894689770277099, 0.3863669827663131, 0.38346997164866503, 0.3807200850084738, 0.37813424090868364, 0.3756990352813989, 0.3733830480335464, 0.3711775495804535, 0.36908336435948325, 0.3670825331103221, 0.3651921045634382, 0.36336230429914157, 0.36161613553456107, 0.3599364822291833, 0.358324657767566, 0.35679752124912767, 0.35532339588480044, 0.3538765981389996, 0.352518374375408, 0.3511801449377934, 0.349898830987163, 0.34865383138893036, 0.34746459092657783, 0.3462919055831222, 0.3451679226982307, 0.34409615950874894, 0.3430370377524513]","[0.5668727272727272, 0.7905090909090908, 0.8280727272727273, 0.8436727272727272, 0.8532363636363636, 0.8595272727272727, 0.8644727272727273, 0.8687454545454545, 0.8719272727272728, 0.8753818181818181, 0.878090909090909, 0.8805454545454544, 0.882, 0.8840363636363637, 0.8854727272727273, 0.8868363636363636, 0.8880545454545453, 0.8892545454545454, 0.8901636363636364, 0.8910545454545454, 0.8920181818181818, 0.892909090909091, 0.8937636363636363, 0.894090909090909, 0.8951272727272727, 0.8956727272727273, 0.8961272727272728, 0.8968545454545455, 0.8974909090909092, 0.8983454545454544, 0.8985454545454546, 0.8988909090909091, 0.8993636363636364, 0.8996, 0.9000545454545456, 0.9006363636363637, 0.9009090909090909, 0.9014181818181819, 0.9015272727272727, 0.9022363636363636, 0.902290909090909, 0.9024363636363637, 0.9027090909090909, 0.9031818181818182, 0.9035272727272727, 0.9038545454545455, 0.9040363636363636, 0.9044909090909091, 0.9049454545454546, 0.9050181818181818]",0.273944092222003,0.9276000000000001
100,0.011,0.4,47.52580809593201,"[1.3644736544856109, 0.7728236917726578, 0.6303394542487843, 0.5619759871182526, 0.5203926972786896, 0.49178823302638247, 0.47062477575261763, 0.45413611876884996, 0.4408549341781331, 0.42981989920985203, 0.4204580263707357, 0.41242269832215533, 0.40536468232453643, 0.3991863455166437, 0.39363131101342197, 0.3886473162165303, 0.3841222676514704, 0.3800003976551447, 0.37620376315965537, 0.3727382073947418, 0.3695188665041929, 0.36649300789081823, 0.36370821893767896, 0.36108300115390346, 0.3586032107552303, 0.35631273350555465, 0.3541257408837429, 0.35203745339120596, 0.3501011633848885, 0.3482198381589786, 0.34648663253224476, 0.3447858392010731, 0.3431772278913407, 0.3416337143446927, 0.3401802449632208, 0.33875546621169217, 0.3373981685519956, 0.3360878171706684, 0.3348548702866592, 0.33365750310328957, 0.3324899905727074, 0.33137258959055466, 0.33027959587072964, 0.32925260034212017, 0.3281805259741025, 0.3272494224829066, 0.32630499850712835, 0.3253844201046364, 0.3244703875098557, 0.32360752468205434]","[0.6440181818181818, 0.826090909090909, 0.8490727272727273, 0.860290909090909, 0.8666909090909091, 0.8726181818181818, 0.8762727272727272, 0.8799636363636364, 0.8825090909090909, 0.8852363636363636, 0.8871636363636363, 0.8884363636363636, 0.890309090909091, 0.8917636363636364, 0.8930363636363635, 0.8941818181818182, 0.8955090909090908, 0.8960727272727272, 0.8968363636363637, 0.8977454545454545, 0.8983818181818182, 0.899490909090909, 0.899909090909091, 0.9005090909090909, 0.9009090909090909, 0.9017636363636364, 0.9019818181818181, 0.9025090909090909, 0.9028545454545455, 0.9035818181818182, 0.9035818181818183, 0.9041636363636363, 0.9046545454545456, 0.9048909090909091, 0.9054363636363637, 0.9057999999999999, 0.9060909090909092, 0.9064181818181819, 0.9067818181818182, 0.9071454545454545, 0.9074727272727273, 0.9078, 0.9080909090909092, 0.9081272727272727, 0.9087636363636363, 0.9090181818181818, 0.9092000000000001, 0.9096727272727273, 0.9098363636363636, 0.9101090909090908]",0.2565545714016148,0.9306
100,0.011,0.5,47.84127473831177,"[1.2006327051925685, 0.659154261492468, 0.5492089602035757, 0.49660575715002864, 0.46429337487106204, 0.442055149684679, 0.4254503890815697, 0.41249829851039566, 0.40196036943629726, 0.39315578247929717, 0.3857607474562175, 0.3792678592951039, 0.3736828614557081, 0.3686943636844414, 0.3641719897120926, 0.3602006987965833, 0.35651454359424667, 0.35318820281588964, 0.3501093845474821, 0.34728596367225095, 0.34467152952033964, 0.3422239439907372, 0.33994558096775496, 0.3378118082034476, 0.3358287206231527, 0.33392500879702536, 0.33213984686774706, 0.33048904899516435, 0.32885545798496674, 0.3273762596766549, 0.3259096998800734, 0.3245646433703033, 0.3232197483979729, 0.3219876271807047, 0.32079277395438244, 0.319611006567784, 0.31850242306831816, 0.3174612830649522, 0.316376709774313, 0.31546121355436924, 0.31449644886454303, 0.31358166157866313, 0.3126845875668976, 0.31182887088450484, 0.3110268761893884, 0.3102194996549495, 0.30943131399130575, 0.30870235955124353, 0.3079523837973076, 0.3072645295569894]","[0.6895818181818182, 0.8440545454545455, 0.8622545454545455, 0.8717090909090909, 0.8781272727272728, 0.8820363636363636, 0.8861090909090911, 0.8886181818181819, 0.8908727272727273, 0.8928909090909092, 0.8946727272727273, 0.8955454545454545, 0.8971272727272728, 0.8982181818181818, 0.8994545454545454, 0.9003454545454546, 0.9013090909090908, 0.9018727272727273, 0.9026727272727272, 0.9032363636363636, 0.9044181818181818, 0.9047636363636363, 0.9055272727272726, 0.9061636363636364, 0.9066, 0.9069818181818182, 0.9073454545454546, 0.9076727272727273, 0.9080909090909091, 0.9085818181818183, 0.9088909090909091, 0.9094, 0.9099818181818182, 0.9102363636363636, 0.9101818181818181, 0.9106363636363637, 0.9106909090909091, 0.9116909090909091, 0.9117090909090909, 0.9120909090909091, 0.9121454545454547, 0.9123272727272729, 0.9125454545454547, 0.913109090909091, 0.9133272727272727, 0.9134545454545455, 0.9132545454545454, 0.9137636363636363, 0.9136727272727272, 0.9137454545454545]",0.24685114157579247,0.9325999999999999
100,0.011,0.55,47.66261911392212,"[1.0941912966125058, 0.614837469417087, 0.5193198881883517, 0.4729472059616913, 0.44426968944827083, 0.4242938267011133, 0.40937068349016753, 0.39756187428816614, 0.3880121220131939, 0.3799539197106892, 0.3732611408209338, 0.36736958431954875, 0.3621362626520116, 0.35760845824666787, 0.35352179463773975, 0.34977516541958176, 0.34641223459000187, 0.3433600581130354, 0.3405368666723005, 0.33794413944789337, 0.33551386042699677, 0.33326420843474536, 0.33117243433951593, 0.32923384417765234, 0.3273590454841942, 0.32563456108792727, 0.3239987412319843, 0.32242785810118746, 0.32095185853752584, 0.319555123579661, 0.31822832943562895, 0.31694670040291056, 0.3157665024058007, 0.31454101553977953, 0.3134616351937169, 0.3123991920021557, 0.3113728348317134, 0.31043289772088056, 0.30946108845976994, 0.30854222951502097, 0.30766001720996705, 0.30683372152816746, 0.30602204927437565, 0.3052209837291581, 0.30445597683870956, 0.30373808648342404, 0.3029856187245384, 0.3023117677584131, 0.3016150611449106, 0.3009538583353914]","[0.7279818181818182, 0.8505818181818181, 0.8671090909090908, 0.8761818181818182, 0.8818909090909092, 0.8863636363636364, 0.8896909090909092, 0.8923272727272726, 0.8944363636363636, 0.8963818181818182, 0.8976545454545453, 0.8990181818181819, 0.9005818181818183, 0.9013818181818182, 0.9027636363636363, 0.9034181818181819, 0.9041818181818183, 0.904909090909091, 0.9053818181818182, 0.9061999999999999, 0.9070727272727274, 0.9076727272727273, 0.9083272727272726, 0.9083818181818182, 0.9089272727272727, 0.9092545454545454, 0.9099272727272728, 0.9102545454545455, 0.9105090909090908, 0.9109818181818182, 0.9119454545454546, 0.9121636363636364, 0.9121454545454545, 0.9128, 0.9127454545454545, 0.9136363636363637, 0.9140363636363636, 0.9140363636363636, 0.9141090909090909, 0.9144181818181818, 0.9145636363636364, 0.9151818181818181, 0.9150909090909091, 0.9152545454545454, 0.9156181818181818, 0.9156909090909091, 0.9156545454545455, 0.9159454545454545, 0.9162363636363636, 0.9161818181818181]",0.24156399603107812,0.9348000000000001
100,0.011,0.6,47.16645669937134,"[1.0468803493987116, 0.5827923886438106, 0.4947822352453783, 0.45211172433651986, 0.42574811466609497, 0.40737146372240934, 0.39355276021016905, 0.38274260592379494, 0.3739918444633871, 0.3666743875704207, 0.3604125317318684, 0.3550772744561948, 0.3503221796289098, 0.34611235746079083, 0.3423271147088051, 0.33898333745858755, 0.33588924408812526, 0.333086543419233, 0.3304913904738489, 0.32812936086723465, 0.32595495418455483, 0.32387194199239894, 0.3219575823819612, 0.32015431543518547, 0.3184369973482453, 0.3168900846256079, 0.31540356712481765, 0.31396856007639157, 0.3125607192016855, 0.3113539511721876, 0.31015324589221793, 0.3089663143774414, 0.3078858621657411, 0.30676648086637937, 0.30576831979235036, 0.3048466300555227, 0.3039183477236513, 0.30300193404772735, 0.30215368507658197, 0.3013100885705512, 0.30049949051854297, 0.29970416615629825, 0.29901564544361114, 0.2982861196440529, 0.2975662823197005, 0.29692309307412335, 0.29620243739904395, 0.2956057427143678, 0.2949776273947192, 0.2943763223629321]","[0.7282, 0.8520363636363636, 0.8692727272727273, 0.8778363636363636, 0.8839090909090909, 0.8887454545454544, 0.8914545454545456, 0.8943272727272727, 0.8960909090909092, 0.8985636363636365, 0.8997999999999999, 0.9014181818181819, 0.9025636363636363, 0.9036000000000001, 0.9044545454545455, 0.9055090909090908, 0.9062000000000001, 0.9070545454545454, 0.9075090909090909, 0.908509090909091, 0.9088363636363637, 0.9096181818181819, 0.9100181818181818, 0.9106909090909091, 0.9112363636363636, 0.9112363636363636, 0.9118909090909091, 0.9125272727272729, 0.9130181818181818, 0.9134181818181818, 0.9134363636363636, 0.9137454545454544, 0.9141454545454546, 0.9148363636363637, 0.9143999999999999, 0.9149818181818182, 0.9154545454545454, 0.9155454545454544, 0.9156545454545455, 0.9158181818181818, 0.916090909090909, 0.9164909090909091, 0.9163818181818182, 0.9167818181818183, 0.9168363636363637, 0.9169272727272727, 0.9169090909090909, 0.9173636363636364, 0.9178000000000001, 0.9178000000000002]",0.23760280787913207,0.9342
100,0.011,0.7,47.43038535118103,"[0.8882287826286943, 0.5047216861937369, 0.4401439830076791, 0.40820542007933097, 0.3881030336065828, 0.37410964155040866, 0.3634216803857856, 0.3549439667328924, 0.348024111433527, 0.34229122910940935, 0.3372874010360893, 0.3330163362496195, 0.3291734021242825, 0.32587223008863303, 0.3228900555154989, 0.32012937109916784, 0.31769981771192274, 0.31534108096202934, 0.31320510732253765, 0.3112848049961888, 0.30949476215323224, 0.3078413824622302, 0.306246120339384, 0.3047988641497377, 0.30341252888266923, 0.3020787802694346, 0.30082842057778664, 0.2996910269186361, 0.2986085871759823, 0.2974651325915171, 0.29653232100039867, 0.29558481713001633, 0.2946312470444082, 0.29374363195814507, 0.29290467988558566, 0.29208566783929374, 0.29128408737805983, 0.29052560824693907, 0.2898696651095, 0.2891240814334002, 0.28848161174564385, 0.2877996014642685, 0.2871833867228518, 0.2865564531352041, 0.28601113724601757, 0.28541064602949157, 0.2848306320116235, 0.2843237698366921, 0.2837439131821637, 0.2833158642275869]","[0.7742727272727273, 0.8692, 0.8820363636363636, 0.8886545454545455, 0.8931090909090909, 0.8963818181818182, 0.8994181818181817, 0.9012545454545455, 0.903090909090909, 0.9039636363636363, 0.9052727272727272, 0.9067272727272728, 0.9076, 0.9089454545454545, 0.9094727272727272, 0.9100727272727273, 0.9109999999999999, 0.9117636363636364, 0.9122181818181818, 0.9129818181818181, 0.9130909090909091, 0.9138181818181819, 0.9146363636363636, 0.9143818181818181, 0.9153454545454545, 0.9153636363636363, 0.9160727272727273, 0.9165272727272726, 0.9169636363636364, 0.9170909090909092, 0.9174000000000001, 0.9177636363636363, 0.9183636363636364, 0.9182727272727272, 0.9184727272727272, 0.9188909090909091, 0.9191818181818182, 0.9191090909090909, 0.9192, 0.9192181818181818, 0.9196545454545456, 0.9199818181818182, 0.9197090909090909, 0.9201636363636364, 0.9204, 0.9205272727272729, 0.9207272727272728, 0.9205636363636364, 0.9207818181818181, 0.9207272727272728]",0.23128593382115717,0.9361999999999999
100,0.011,0.8,47.27955675125122,"[0.7417661325914435, 0.43974992224794907, 0.39280316761711714, 0.3688441789888791, 0.35382266873349505, 0.3428923029223053, 0.3346153501344975, 0.3281681177472324, 0.322797004074083, 0.3182589566102961, 0.3143388067100175, 0.3109345849428587, 0.3080512578013182, 0.30540680986870095, 0.30290577544724473, 0.30076232608542997, 0.2989398796725455, 0.29710492553073425, 0.2954374528161426, 0.2938160342606355, 0.292469059211682, 0.2911177622305055, 0.2899498182073022, 0.28874823541024913, 0.28760056027442704, 0.2864772037170781, 0.2856737696180317, 0.2846007308177551, 0.2837463192053143, 0.2828743105419806, 0.28215280281770605, 0.28118010093433893, 0.28065247297207274, 0.27985767681953677, 0.2792269109017029, 0.27852677338483284, 0.2779191153342327, 0.27721167083475395, 0.27662886644370255, 0.27608415079934046, 0.2756259184326969, 0.27501015998674305, 0.2746143605080881, 0.27395021509792183, 0.27362283695690354, 0.27303111112048567, 0.27267327438691447, 0.2723115305067873, 0.27177151193658966, 0.27138034533511834]","[0.8082181818181818, 0.8831272727272728, 0.8935272727272728, 0.8981818181818182, 0.9020181818181818, 0.9047636363636363, 0.9067818181818182, 0.9089272727272729, 0.9105636363636365, 0.9108, 0.9126545454545455, 0.9135272727272727, 0.9144363636363636, 0.9149454545454545, 0.9153272727272728, 0.9164181818181818, 0.9165272727272726, 0.9173818181818182, 0.9175272727272727, 0.9177090909090908, 0.918290909090909, 0.9185272727272729, 0.9189818181818182, 0.9194545454545453, 0.9201454545454545, 0.9200363636363637, 0.9204545454545453, 0.9207090909090909, 0.921109090909091, 0.9213636363636364, 0.9217818181818183, 0.9218000000000001, 0.9221090909090909, 0.9222, 0.9223818181818182, 0.9224727272727273, 0.9226727272727273, 0.9230909090909091, 0.9227818181818181, 0.9233636363636364, 0.9232545454545454, 0.9237454545454545, 0.9233272727272728, 0.9235454545454546, 0.9236545454545454, 0.9240545454545455, 0.9243454545454545, 0.9241818181818182, 0.9242909090909092, 0.9244909090909091]",0.22482626653021462,0.9378
